"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교장(남)","교장(여)","교장(계)","교감(남)","교감(여)","교감(계)","수석교사(남)","수석교사(여)","수석교사(계)","정교사(1정)(남)","정교사(1정)(여)","정교사(1정)(계)","정교사(2정)(남)","정교사(2정)(여)","정교사(2정)(계)","특수1정(남)","특수1정(여)","특수1정(계)","특수2정(남)","특수2정(여)","특수2정(계)","준교사(남)","준교사(여)","준교사(계)","실기교사(남)","실기교사(여)","실기교사(계)","전문상담교사(남)","전문상담교사(여)","전문상담교사(계)","사서교사(남)","사서교사(여)","사서교사(계)","보건교사(남)","보건교사(여)","보건교사(계)","영양교사(남)","영양교사(여)","영양교사(계)","해당없음(남)","해당없음(여)","해당없음(계)","계(남)","계(여)","계","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010005179","서울봉현초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","7","41","48","3","1","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","10","48","58","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510300","01","S010005203","서울광진초등학교","02","공립","N","","1","1","2","1","1","2","0","0","0","4","30","34","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","6","36","42","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010005213","서울연광초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","3","17","20","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","3","24","27","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010005214","서울고원초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","4","35","39","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","4","40","44","","","2022"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010005215","서울가인초등학교","02","공립","N","","1","0","1","0","1","1","0","0","0","7","18","25","0","2","2","0","2","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","1","0","0","0","10","25","35","2","초","2022"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010400","01","S010005236","서울묵현초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","5","32","37","0","2","2","0","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","5","41","46","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510400","01","S010005241","서울양진초등학교","02","공립","N","","1","1","2","1","1","2","0","0","0","4","71","75","1","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","7","81","88","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010500","01","S010005244","서울마장초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","3","32","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","3","36","39","2","초","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010005247","서울서신초등학교","02","공립","N","","0","1","1","1","0","1","0","0","0","4","27","31","0","2","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","5","34","39","2","초","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013900","01","S010005249","서울석계초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","5","26","31","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","5","32","37","2","초","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010900","01","S010005251","서울보라매초등학교","02","공립","N","","1","0","1","0","2","2","0","0","0","13","61","74","0","3","3","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","14","70","84","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010005253","서울염경초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","3","48","51","1","4","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","4","57","61","2","초","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156012400","01","S010005254","서울영문초등학교","02","공립","N","","0","1","1","1","2","3","0","0","0","6","48","54","2","9","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","9","62","71","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010005257","서울조원초등학교","02","공립","N","","1","0","1","1","0","1","0","0","0","3","24","27","1","2","3","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","6","31","37","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010005259","서울화일초등학교","02","공립","N","","0","1","1","1","2","3","0","0","0","1","42","43","0","4","4","0","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","52","55","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010700","01","S010005269","서울행현초등학교","02","공립","N","","1","0","1","0","1","1","0","0","0","4","38","42","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","5","45","50","2","초","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013400","01","S010005272","서울길원초등학교","02","공립","N","","0","1","1","1","1","2","0","0","0","13","42","55","1","10","11","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","15","58","73","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010005280","서울장수초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","3","22","25","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","4","26","30","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013800","01","S010005282","서울장월초등학교","02","공립","N","","0","1","1","0","2","2","0","0","0","6","28","34","0","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","6","37","43","","","2022"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010900","01","S010005283","서울휘봉초등학교","02","공립","N","","1","0","1","1","0","1","0","0","0","5","37","42","0","3","3","0","1","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","7","45","52","2","초","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012700","01","S010005370","서울상지초등학교","02","공립","N","","1","0","1","0","1","1","0","0","0","6","29","35","0","8","8","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","7","42","49","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156012700","01","S010005372","서울선유초등학교","02","공립","N","","0","1","1","1","0","1","0","1","1","3","20","23","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","4","27","31","2","초","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016200","01","S010005374","서울신당초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","4","18","22","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","4","24","28","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010005384","서울버들초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","3","47","50","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","2","0","0","0","3","56","59","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010900","01","S010005386","서울문현초등학교","02","공립","N","","2","0","2","0","1","1","0","0","0","5","41","46","1","8","9","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","8","54","62","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010005387","서울삼일초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","5","46","51","1","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","6","57","63","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165010200","01","S010005495","서울매헌초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","1","27","28","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","2","35","37","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010005496","서울수명초등학교","02","공립","N","","0","1","1","0","2","2","0","0","0","8","50","58","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","9","58","67","2","초","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010700","01","S010005502","서울은명초등학교","02","공립","N","","1","1","2","0","2","2","0","0","0","5","54","59","0","9","9","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","6","71","77","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011200","01","S010005503","서울개롱초등학교","02","공립","N","","0","1","1","1","0","1","0","1","1","2","18","20","0","5","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","3","29","32","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010200","01","S010005504","서울잠현초등학교","02","공립","N","","0","1","1","0","1","1","0","1","1","3","30","33","3","8","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","6","43","49","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011400","01","S010005505","서울진관초등학교","02","공립","N","","0","1","1","1","0","1","0","0","0","6","47","53","0","2","2","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","8","53","61","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010005507","서울목운초등학교","02","공립","N","","0","1","1","1","1","2","0","0","0","8","49","57","1","8","9","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","11","62","73","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011800","01","S010005513","서울송원초등학교","02","공립","N","","1","2","3","0","0","0","0","0","0","1","20","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","2","24","26","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010300","01","S010005527","서울강명초등학교","02","공립","N","","0","1","1","0","1","1","0","1","1","4","41","45","1","10","11","0","2","2","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","5","59","64","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010005546","서울등마초등학교","02","공립","N","","0","1","1","1","0","1","0","0","0","1","40","41","2","7","9","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","4","52","56","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010005548","서울신은초등학교","02","공립","N","","0","1","1","1","0","1","0","0","0","4","43","47","0","4","4","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","1","1","0","0","0","6","52","58","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165010300","01","S010005549","서울우면초등학교","02","공립","N","","0","2","2","2","0","2","0","0","0","4","53","57","0","12","12","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","7","69","76","","","2022"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011300","01","S010005551","서울동호초등학교","02","공립","N","","0","1","1","1","1","2","0","0","0","3","29","32","0","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","4","38","42","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153011100","01","S010005553","서울천왕초등학교","02","공립","N","","1","0","1","1","1","2","0","0","0","7","56","63","2","3","5","0","2","2","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","11","65","76","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012700","01","S010005555","서울하늘초등학교","02","공립","N","","1","0","1","1","0","1","0","1","1","4","36","40","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","6","41","47","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011400","01","S010005557","서울은빛초등학교","02","공립","N","","0","1","1","1","0","1","0","0","0","9","39","48","0","5","5","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","10","50","60","2","초","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010005559","서울수리초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","3","20","23","2","2","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","5","26","31","","","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010005567","서울상현초등학교","02","공립","N","","1","0","1","0","1","1","0","0","0","5","44","49","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","2","2","0","0","0","6","53","59","2","초","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010005577","서울구현초등학교","02","공립","N","","0","1","1","0","1","1","0","0","0","6","29","35","2","2","4","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","8","38","46","2","초","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011400","01","S010005581","서울은진초등학교","02","공립","N","","0","1","1","1","1","2","0","0","0","4","36","40","1","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","6","42","48","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141012000","01","S010005597","서울가재울초등학교","02","공립","N","","1","0","1","1","1","2","0","0","0","7","72","79","2","4","6","0","2","2","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","0","1","1","0","0","0","11","84","95","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011300","01","S010005599","서울위례솔초등학교","02","공립","N","","1","0","1","0","1","1","0","0","0","1","42","43","1","4","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","3","50","53","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010300","01","S010005600","서울고현초등학교","02","공립","N","","0","1","1","1","1","2","0","0","0","7","52","59","0","6","6","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","8","64","72","","","2022"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010200","01","S010005601","서울어울초등학교","02","공립","N","","0","1","1","1","0","1","0","0","0","7","25","32","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","8","31","39","","","2022"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010600","01","S010005606","서울새솔초등학교","02","공립","N","","0","1","1","0","2","2","0","0","0","9","47","56","0","5","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","9","59","68","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011200","01","S010005828","서울율현초등학교","02","공립","N","","1","0","1","0","1","1","0","0","0","4","44","48","0","12","12","0","1","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","5","64","69","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165010300","01","S010005830","서울우솔초등학교","02","공립","N","","0","1","1","0","1","1","0","1","1","1","35","36","1","4","5","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","46","48","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011200","01","S010005831","서울자곡초등학교","02","공립","N","","1","0","1","0","1","1","0","0","0","3","25","28","0","11","11","2","2","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","6","42","48","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011100","01","S010005832","서울세명초등학교","02","공립","N","","1","0","1","0","3","3","0","0","0","4","47","51","1","10","11","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","6","65","71","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010900","01","S010006043","서울송례초등학교","02","공립","N","","0","1","1","0","2","2","0","0","0","5","65","70","3","5","8","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","8","77","85","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010900","01","S010006211","서울위례별초등학교","02","공립","N","","0","1","1","1","2","3","0","0","0","1","66","67","0","18","18","0","2","2","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","0","1","1","0","0","0","2","94","96","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174011000","01","S010006385","서울강솔초등학교","02","공립","N","","0","3","3","0","0","0","0","0","0","3","29","32","0","4","4","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","1","0","0","0","4","39","43","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010006386","서울금나래초등학교","02","공립","N","","1","0","1","1","1","2","0","0","0","7","44","51","0","6","6","0","2","2","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","10","56","66","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153011100","01","S010006431","서울하늘숲초등학교","02","공립","N","","0","2","2","0","0","0","0","0","0","2","39","41","2","1","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","4","46","50","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153011200","01","S010006432","서울항동초등학교","02","공립","N","","0","1","1","1","2","3","0","0","0","7","48","55","2","6","8","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","10","61","71","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010006433","서울해누리초등학교","02","공립","N","","0","0","0","0","1","1","0","0","0","3","31","34","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","4","35","39","","","2022"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010500","01","S010006476","서울양원숲초등학교","02","공립","N","","1","0","1","1","0","1","0","0","0","5","17","22","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","7","21","28","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174011000","01","S010006543","서울강빛초등학교","02","공립","N","","1","0","1","1","0","1","0","0","0","8","28","36","0","6","6","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","10","38","48","","","2022"
"서울특별시교육청","A000000001","교육부","A000000001","서울특별시 성북구","1129013500","01","S000003514","서울대학교사범대학부설중학교","03","국립","N","","1","0","1","0","0","0","0","0","0","18","22","40","4","10","14","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","1","0","1","25","35","60","3","중","2022"
"서울특별시교육청","A000000001","교육부","A000000001","서울특별시 종로구","1111016500","01","S000003562","서울대학교사범대학부설여자중학교","03","국립","N","","1","0","1","1","0","1","0","0","0","10","25","35","4","11","15","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","1","18","39","57","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168010300","01","S010000698","개원중학교","03","공립","N","","1","0","1","1","1","2","0","1","1","4","32","36","3","12","15","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","9","50","59","3","중","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165010600","01","S010000700","경원중학교","03","공립","N","","1","0","1","1","1","2","0","0","0","8","35","43","14","19","33","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","24","59","83","3","중","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168010300","01","S010000701","구룡중학교","03","공립","N","","1","0","1","0","1","1","0","0","0","4","34","38","6","14","20","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","1","0","1","12","53","65","3","중","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011000","01","S010000702","압구정중학교","03","공립","N","","1","0","1","1","1","2","0","0","0","4","17","21","1","14","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","7","34","41","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168010600","01","S010000704","단국대학교사범대학부속중학교","03","사립","N","","1","0","1","1","0","1","0","0","0","9","6","15","9","6","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","20","13","33","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168010600","01","S010000705","대명중학교","03","공립","N","","0","1","1","1","0","1","0","0","0","6","30","36","4","19","23","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","2","2","0","1","1","0","0","0","12","54","66","3","중","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011500","01","S010000706","대왕중학교","03","공립","N","","1","0","1","0","1","1","0","0","0","3","26","29","5","17","22","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","1","1","9","49","58","3","중","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168010600","01","S010000707","대청중학교","03","공립","N","","1","0","1","0","1","1","0","1","1","4","33","37","8","23","31","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1","13","62","75","3","중","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011800","01","S010000708","대치중학교","03","공립","N","","0","1","1","0","1","1","0","0","0","2","25","27","4","17","21","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","1","0","0","0","7","46","53","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 강남구","1168011800","01","S010000709","도곡중학교","03","공립","N","","0","1","1","1","0","1","0","0","0","3","25","28","6","18","24","0","0","0","0","1","1","0","0","0","0","0","0","0","2","2","0","0","0","0","2","2","0","2","2","0","0","0","10","51","61","3","중","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165010100","01","S010000710","동덕여자중학교","03","사립","N","","0","1","1","0","1","1","0","0","0","13","17","30","2","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","15","25","40","","","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165010700","01","S010000711","반포중학교","03","공립","N","","1","0","1","0","1","1","0","0","0","3","15","18","6","17","23","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","2","2","0","2","2","0","0","0","11","38","49","3","중","2022"
"서울특별시교육청","B100000001","서울특별시강남서초교육지원청","B100000249","서울특별시 서초구","1165010700","01","S010000712","방배중학교","03","공립","N","","1","0","1","0","1","1","0","0","0","2","16","18","3","18","21","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","6","37","43","","","2022"
